R_ACt2r_1	-9.851308696388571
R_ACt2rpp	0.0
R_ACt4pp	0.0
R_ACt5pp	0.0
R_ACtex	-2.2737367544323206e-13
R_ACtr	0.0
R_ADA	0.001
R_ADADir	0.001
R_ADAPAT	0.0
R_ADCL	0.001
R_ADCPS1	0.0
R_ADCPS2	0.0
R_ADCS	0.001
R_ADCi	0.0
R_ADD	0.0
R_ADEt2	0.0
R_ADEt2rpp	0.0
R_ADEtex	0.0
R_ADK1	0.0
R_ADK2	0.0
R_ADK2_1	0.0
R_ADK3	-0.36290284006001655
R_ADK4	2.193607365358814
R_ADKd	0.0
R_ADMDC	0.0
R_ADNCYC	0.0
R_ADNK1	0.0
R_ADNK3	0.0
R_ADNK4	0.0
R_ADNUC	0.0
R_ADNt2	0.0
R_ADNt2pp	0.0
R_ADNtex	0.0
R_ADOCBIAH	-2.2737367544323206e-13
R_ADOCBIK	0.0
R_ADPDA	-0.0
R_ADPDS	0.0
R_ADPGLC	0.0
R_ADPRDP	0.0
R_ADPRDP_1	0.0
R_ADPT	0.0
R_ADPTA	-0.0
R_ADSELK	0.0
R_ADSELR	0.0
R_ADSELR2	0.0
R_ADSK	0.001
R_ADSL1r	0.0
R_ADSL2r	0.001
R_ADSS	0.0
R_ADtr	0.0
R_AEPPYRTA	0.0
R_AEPTA	-4.547473508864641e-13
R_AEPabcpp	0.0
R_AEPtex	0.0
R_AGDC	0.0
R_AGM3PA	0.0
R_AGM3PApp	0.22610812324309532
R_AGM3PH	0.0
R_AGM3Pt2pp	0.0
R_AGM4PA	0.0
R_AGM4PApp	0.0
R_AGM4PCP	0.0
R_AGM4PCPpp	0.2231081232440048
R_AGM4PH	0.0
R_AGM4Pt2pp	0.0
R_AGMDA	0.0
R_AGMH	0.0
R_AGMPTRCtpp	0.0
R_AGMT	0.0009999999997726263
R_AGMabcpp	0.0
R_AGMt2pp	0.0
R_AGMtex	-0.0010000000002273737
R_AGPAT120	0.0
R_AGPAT141	0.002
R_AGPAT161	0.0019999999997726264
R_AGPOP	0.0
R_AGPR	-0.001
R_AGTi	0.0
R_AGt3	0.0
R_AGtex	0.0
R_AGtpp	0.0
R_AH6PI	0.0
R_AHCYSNS	0.0
R_AHCi	0.0006666666666666682
R_AHGDx	0.0
R_AHMMPDPT	0.0
R_AHMMPS	0.0
R_AHMMPS2	0.0
R_AHMMPS_1	0.0
R_AHSERL	0.0
R_AHSERL2	0.0
R_AHSERL2_1	0.0
R_AHSERL4	0.0
R_AI2K	0.0
R_AI2abcpp	0.0
R_AI2tex	0.0
R_AI2tpp	0.0
R_AI4AH	0.0
R_AICART	0.002
R_AIRC1	0.0
R_AIRC2	0.001
R_AIRC3	-0.001
R_AIRC4	0.0
R_AIRCr	0.0
R_AIRCra	0.0
R_AIRCrb	0.0
R_AIRSK	0.0
R_AIRStex	0.0
R_AIRStpp	0.0
R_AKGDH	10.980432767161052
R_AKGDa	0.0
R_AKGDb	0.0
R_AKGt	0.0
R_AKGt2r	0.0
R_AKGt2r_1	0.0
R_AKGt2rpp	0.0
R_AKGtex	0.0
R_AKO	0.0
R_AKP1	0.0
R_AKP1_2	0.0
R_AL4D	0.0
R_ALAALAD	0.0
R_ALAALAD_1	0.0
R_ALAALAabcpp	0.001
R_ALAALAr	0.3745849543342755
R_ALAALAtex	0.0
R_ALAD_L	0.0
R_ALAD_L2	0.0
R_ALAGLNtr	0.0
R_ALAGLUE	-2.2737367544323206e-13
R_ALAGLUabcpp	0.0
R_ALAGLYtr	0.0
R_ALAHISabcpp	0.0
R_ALAHIStex	0.0
R_ALAHIStr	0.0
R_ALALEUabcpp	0.0
R_ALALEUt	0.0
R_ALALEUtex	0.0
R_ALAR	0.29895366218236047
R_ALAS	0.0
R_ALATA_D	0.0
R_ALATA_D2	0.0
R_ALATA_L	0.0
R_ALATA_L2	0.0
R_ALATHRabcpp	0.0
R_ALATHRtex	0.0
R_ALATHRtr	0.0
R_ALATRPabcpp	0.0
R_ALATRPtex	0.0
R_ALAabc	0.0
R_ALAabcpp	0.0
R_ALAt2pp	0.0
R_ALAt2r	0.0
R_ALAt4	0.0
R_ALAt4pp	0.0
R_ALAtex	0.0
R_ALAtpp	0.0
R_ALCD1	-0.0009999999997726263
R_ALCD19	-0.005666666666164627
R_ALCD19y	0.0
R_ALCD22_L	0.0
R_ALCD2ir	0.0
R_ALCD2x	0.0
R_ALCD2y	0.0
R_ALCD3ir	0.0
R_ALCD4	0.0
R_ALCD4y	0.0
R_ALCDpp	0.0
R_ALDD1	0.0
R_ALDD19xr	0.0
R_ALDD20x	0.0
R_ALDD20y	0.0
R_ALDD2x	0.0
R_ALDD2y	0.0
R_ALDD3	0.0
R_ALDD31	0.0
R_ALDD31_1	0.0
R_ALDD3y	0.0
R_ALDD4	0.0
R_ALDD4x	0.0
R_ALDD5	0.0
R_ALDD6	0.0
R_ALDH_1	0.0
R_ALDR	0.0
R_ALGAC1	0.0
R_ALGAC2	0.0
R_ALGAC3	0.0
R_ALGAC4	0.0
R_ALGAC5	0.0
R_ALGE1	0.0
R_ALGE2	0.0
R_ALGE3	0.0
R_ALGE4	0.0
R_ALGE5	0.0
R_ALGE6	0.0
R_ALGE7	0.0
R_ALGE8	0.0
R_ALGE9	0.0
R_ALGL	0.0
R_ALGL2	0.0
R_ALGSex1	0.0
R_ALGSex10	0.0
R_ALGSex11	0.0
R_ALGSex12	0.0
R_ALGSex13	0.0
R_ALGSex2	0.0
R_ALGSex3	0.0
R_ALGSex4	0.0
R_ALGSex5	0.0
R_ALGSex6	0.0
R_ALGSex7	0.0
R_ALGSex8	0.0
R_ALGSex9	0.0
R_ALKP	0.0
R_ALKP_1	0.0
R_ALLK	0.0
R_ALLPI	0.0
R_ALLTAHr	0.0
R_ALLTAMH	0.001
R_ALLTAMH2	0.0
R_ALLTN	0.0
R_ALLTNRA	0.0
R_ALLTNt2r	0.0
R_ALLTNt2rpp	0.0
R_ALLTNtex	0.0
R_ALLULPE	0.0
R_ALL_D_Et	0.0
R_ALLabcpp	0.0
R_ALLtex	0.0
R_ALMPC	0.0
R_ALOX	0.0
R_ALPHNH	0.0
R_ALR2	0.0
R_ALR3	0.0
R_ALR4x	0.0
R_ALTRH	0.0
R_AM2Et	-4.547473508864641e-13
R_AM3PA	0.0
R_AM4PA	0.0
R_AM4PCP	0.0
R_AMALT1	0.0
R_AMALT2	0.0
R_AMALT3	0.0
R_AMALT4	0.0
R_AMANAPEr	-2.2737367544323206e-13
R_AMANK	0.0
R_AMANK_1	0.0
R_AMAOTr	0.0
R_AMID2	0.0
R_AMID2_1	0.0
R_AMID4	0.0
R_AMID_1	0.0
R_AMMQLT8	0.00014947683109118023
R_AMMQLT8_2	0.0
R_AMMQT8	0.0
R_AMMQT8_2	0.0
R_AMPAH	0.0
R_AMPD2	0.0
R_AMPEP1	0.0
R_AMPEP10	0.0
R_AMPEP11	0.0
R_AMPEP12	0.0
R_AMPEP13	0.0
R_AMPEP14	0.0
R_AMPEP15	0.0
R_AMPEP16	0.0
R_AMPEP17	0.0
R_AMPEP18	0.0
R_AMPEP2	0.0
R_AMPEP3	0.0
R_AMPEP4	0.0
R_AMPEP5	0.0
R_AMPEP6	0.0
